w3_id1	W3_id2	W3_id3	W3_id4	w3_ind1	w3_team	w3_posit	W301_01	W301_02	W302_01	W302_02	W303_01	W303_02	W304	W305_01	W305_02	W306_01	W306_02	W306_03	W306_04	W306_05	W306_06	W306_07	W306_08	W307	W308_01	W308_02	W308_03	W308_04	W308_05	W308_06	W308_07	W308_08	W308_09	W308_10	W308_11	W308_12	W308_13	W308_14	W309_01	W309_02	W309_03	W309_04	W309_05	W309_06	W309_07	W309_08	W310_01	W310_02	W311_01	W311_02	W311_03	W311_04	W311_05	W311_06	W311_07	W311_08	W311_09	W311_10	W311_11	W311_12	W311_13	W311_14	W312	W313_01	W313_02	W313_03	W313_04	W313_05	W314_01	W314_02	W314_03	W314_04	W314_05	W314_06	W314_07	W314_08	W314_09	W314_10	W314_11	W314_12	W314_13	W314_14	W314_15	W314_16	W314_17	W314_18	W314_19	W314_20	W314_21	W314_22	W314_23	W314_24	W315_01	W315_02	W315_03	W315_04	W315_05	W315_06	W315_07	W315_08	W316	W317	W318_01	W318_02	W319	w320_01	w320_02	w320_03	W320_04	W320_05	W320_06	W320_07	W321	W322	W323	W324_01	W324_02	W324_03	W324_04	W324_05	W324_06	W325_01	W325_02	W325_03	W325_04	W325_05	W325_06	W325_07	W325_08	W326_01	W326_02	W326_03	W327_01	W327_02	W327_03	W327_04	W327_05	W327_06	W328_01	W328_02	W328_03	W328_04	W329_01	W329_02	W329_03	W329_04	W330_01	W330_02	W330_03	W330_04	W330_05	W330_06	W330_07	W331_01	W331_02	W331_03	W331_04	W332_01	W332_02	W332_03	W332_04	W332_05	W332_06	W333	W334	W335	W336_01	W336_02	W337_01	W337_02	W3_sex	W3_birthy	W3_birthm	W3_marr	W3_edu	W3_sch	W3_maj	W3_mmaj	W3_dmaj
5	0	201	1	2	1	3	1994	5	1994	5	1	1	204	1994	5	4	3	4	4	4	4	4	4																										2		2		2		2		2		2		2		1	4	4	3	4	4	3	2	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		4				1	3	2080	40	2004	4	1	1	2	3	1															2	2	2	3	4	4	3	2	3	2	3	4	3	4	3	4	4	4	4	3	4	4	3	4											1	2	1	40	23.5	5000		2	75	7	1	4				
5	0	201	2	2	1	3	2006	1	2006	1	1	1	204	2006	1	4	4	4	4	4	4	4	4																										1	3	1	3	2		2		2		2		2		3	4	4	4	5	5	4	4	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		4				2								2	3	1															3	2	2	3	2	2	3	3	3	2	2	2	2	4	4	4	3	2	2	3	4	4	4	4											1	2	1	40	12	3300		1	84	2	1	5	21120502	2020304		
5	0	201	3	2	1	3	1993	2	2005	3	1	3	204	1993	2	4	4	4	4	4	4	4	4																										1	4	1	4	2		2		2		2		2		3	4	4	3	4	5	3	3	2		2		1	2	2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1070	40	-9	4	2	2	2	2	2															4	4	4	4	3	4	2	3	4	3	3	3	3	4	4	4	4	3	3	3	3	3	3	3											1	2	1	40	2.5	5000		2	74	3	1	4				
5	0	311	0	2	1	1	1994	1	1995	8	1	5	301	1995	8	3	4	4	3	4	4	3	3	3	4	4	4	4	3	2	3	4		4	4	4	5	4		5		4		4	4		2		1	2	2		1	3	2		1	2	2		2		4	4	4	4	3	3	4	4	2		2		1	3	1	3	1	3	2		1	2	1	2	2		2		2		2		2		1	3	2		3				2								2	3	1	5	4	5	5	4	5									4	4	4	4	3	3	1	4	4	3	4	4	3	5	4	4	4	3	2	1	5	5	4	4											1		1	40	10	8000		1	67	12	2	7	12110301	1010207	3020101	
5	0	321	0	2	1	1	1990	2	2003	4	1	6	302	2007	1	5	5	5	5	4	5	4	4	4	4	3	4	4	4	3	4	4		4	5	5	5	5		5		5		4	3		1	5	1	2	1	3	1	3	2		2		2		2		3	4	4	4	4	4	3	4	2		2		1	3	2		2		2		2		2		2		2		2		1	4	2		2		2		3				2								2	3	1	5	5	5	5	4	4									5	5	5	4	4	4	1	4	4	1	4	4	3	5	5	5	5	4	2	1	5	5	5	5											1		2	40	2	-9		1	62	4	2	6	-9	-9		
5	0	321	1	2	1	3	2003	8	2008	4	2	3	302	2007	1	5	5	5	5	3	4	3	4																										1	3	1	4	1	3	1	2	1	3	2		2		13	3	4	1	4	4	3	4	2		2		1	4	1	3	1	4	1	3	1	3	1	2	2		2		2		2		2		2		2		1				2								3	1	1															3	3	3	3	2	2	3	3	3	2	2	2	3	4	4	4	4	2	3	2	3	4	4	2											1	2	1	40	10	6000		1	76	6	2	6	11121801	1020101		
5	0	321	2	2	1	3	2005	8	2005	8	3	3	302	2005	8	4	4	4	4	4	2	2	4																										1	2	2		1	2	2		2		2		2		2	3	3	2	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		4				2								2	3	3															4	4	4	3	3	3	2	3	4	4	3	4	3	4	5	4	4	4	2	2	4	3	4	4											1	2	1	40	15	6000		1	74	9	2	6	14121001	1040801		
5	0	321	3	2	1	3	2001	12	2006	4	2	3	302	2001	12	3	3	4	3	3	3	3	4																										1	1	1	3	1	2	2		2		2		2		2	4	3	4	2	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	2	3															3	3	4	4	4	3	2	4	4	2	4	3	3	2	4	4	3	3	2	3	3	2	3	2											1	2	2	40	7	6300		2	78	6	1	6	11121301	1050402		
5	0	321	4	2	1	3	2007	1	2007	1	2	2	302	2007	1	4	4	4	3	3	4	3	3																										1	4	1	4	1	3	2		2		2		2		3	4	4	3	4	4	3	4	2		2		2		2		2		2		2		2		2		2		2		1	4	2		2		2		3				2								4	2	3															3	3	3	4	4	3	2	3	3	3	3	4	3	3	5	4	3	2	2	2	4	3	4	3											1	2	1	40	5	4500		1	79	12	2	6	11124201	1020201		
5	0	341	0	2	1	1	1992	1	2009	4	1	5	304	2004	4	4	4	4	3	3	3	4	4	3	4	4	4	4	4	3	4	4		4	4	4	3	4		4		4		4	4		1	5	1	3	1	3	1	3	2		2		2		2		2	4	4	3	3	4	4	4	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		4				2								3	2	1	5	5	5	5	4	4									4	4	4	4	4	4	2	4	4	2	4	4	3	4	3	4	4	4	4	2	4	4	4	3											1		1	40	0	-9		1	66	4	2	6	11123601	1020306		
5	0	501	0	2	1	1	1991	2	2009	1	1	6	602	2000	4	4	4	4	4	4	5	3	3	3	4	3	4	4	4	4	5	4		3	4	4	4	4		4		3		5	4		1	4	1	3	1	3	1	3	2		2		2		2		5	4	4	4	5	4	3	3	2		2		2		1	2	1	2	2		1	3	1	3	2		2		2		1	3	2		2		2		4				2								2	3	1	5	4	4	4	4	4									5	5	4	4	4	4	2	3	4	2	3	4	4	5	4	5	5	3	4	2	4	4	4	4											1		1	40	12	8000		1	66	12	2	6	14123301	1020105		
5	0	501	1	2	1	3	2001	1	2009	4	3	5	602	2001	1	4	4	3	4	3	3	3	3																										1	3	2		1	3	2		2		2		2		2	2	3	4	3	3	3	4	2		2		2		1	3	2		2		1	3	1	3	2		2		2		1	3	2		2		2		1				2								4	3	1															3	3	4	4	3	3	3	3	4	2	3	2	3	4	4	4	4	4	3	2	4	4	5	3											1	2	1	40	10	8298		1	67	5	2	6	12110301	1050401		
5	0	501	2	2	1	3	2007	2	2007	2	2	2	602	2008	2	3	4	3	3	3	3	3	3																										1	3	1	4	1	2	2		2		2		2		13	4	4	3	3	3	4	3	2		2		2		1	1	2		2		2		2		2		2		2		2		2		2		2		4				1	3	1070	40	2009	4	2	4	2	2	2															3	3	3	4	4	3	2	3	4	2	3	3	3	3	3	4	3	4	3	3	4	3	4	3											1	2	1	40	10	4510		1	79	6	2	6	11124501	1020201		
5	0	501	3	2	1	3	1993	2	2008	4	1	3	602	2009	1	3	3	3	3	3	3	3	3																										1	3	2		1	2	2		2		2		2		13	3	3	3	3	3	2	4	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		4				1	3	1070	40	2008	4	2	2	2	3	2															4	4	3	3	3	2	2	4	4	3	3	4	4	4	4	4	5	4	3	2	4	5	4	2											1	2	1	40	14	6300		2	74	1	2	6	11110505	1030101		
5	0	501	4	2	1	3	1997	1	2007	4	1	5	602	2000	4	4	5	5	4	3	3	3	4																										1	2	2		1	3	2		2		2		2		2	2	3	4	3	3	3	3	2		2		2		2		1	3	2		1	3	2		2		2		2		1	3	2		2		2		4				2								2	2	1															3	3	4	4	3	4	2	4	4	3	3	4	3	4	4	4	4	3	3	2	4	4	4	3											1	2	1	40	10	8000		1	71	11	2	6	12320301	1020101		
5	0	601	0	2	1	1	2002	4	2002	4	6	6	701	2002	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	4	4		4	4	4	4	4		4		4		4	4		1	4	1	3	2		1	3	2		2		2		2		2	4	4	3	4	4	2	3	2		2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		1				1	3	1170	40	1998	4	3	2	2	3	1	5	4	4	4	3	4									4	4	4	4	4	4	1	4	4	2	3	4	3	4	4	4	4	4	4	1	4	4	5	4											1		2	40	7.5	11100		1	60	4	2	6	11123101	1020102		
5	0	601	1	2	1	3	2003	8	2007	8	2	3	303	2003	8	4	4	4	4	4	4	4	4																										2		2		1	3	2		1	4	2		2		13	4	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		1	4	2		2		2		3				1	88	2010	90	2003	5	4	4	4	3	2															3	3	3	4	4	4	2	2	4	3	2	3	3	3	3	4	3	2	2	2	3	2	4	1											1	2	1	40	10	6000		1	77	9	2	6	11124201	1010106		
5	0	601	2	2	1	3	2008	1	2008	1	5	5	701	2008	1	3	3	3	3	3	3	3	3																										2		2		1	4	2		2		2		2		1	3	3	5	5	5	3	3	2		2		2		1	4	2		2		2		1	4	2		2		2		1	4	2		2		2		3				1	3	1030	30	2000	3	4	2	2	4	3															4	4	4	5	5	5	1	4	4	1	5	5	2	4	4	5	4	4	4	1	5	5	5	5											1	2	2	40	0		800	1	65	3	2	6	11120801	1020101		
5	0	601	3	2	1	3	1994	1	2006	4	1	5	701	1994	1	3	3	3	3	3	3	3	3																										1	3	1	2	1	2	2		2		2		2		2	3	4	4	4	4	2	3	2		2		2		2		1	3	2		2		2		2		2		2		1	2	2		2		2		1				1	3	1090	40	2006	4	3	2	2	3	1															4	4	4	4	4	4	2	3	3	4	3	3	2	3	3	3	3	3	3	2	4	4	4	4											1	2	1	40	12	8300		1	68	4	2	6	11122601	1020106		
5	0	601	4	2	1	3	1992	8	2003	8	1	5	701	2003	8	4	4	4	3	3	3	3	3																										1	2	1	3	1	2	2		1	4	2		2		13	4	3	3	2	2	3	3	2		2		2		1	3	1	1	2		2		1	2	2		2		2		2		2		2		2		4				1	3	1030	30	1999	3	4	4	3	4	1															5	4	3	5	4	3	2	4	4	3	2	4	3	4	4	4	4	4	3	1	4	4	4	4											1	2	1	40	5	9072		1	68	1	2	6	11124301	1020101		
5	0	801	0	2	4	1	1997	1	2008	7	1	5	903	2008	7	3	3	4	3	3	3	3	3	3	4	4	3	3	2	2	4	3		2	3	3	3	4		3		3		2	2		1	4	1	2	2		2		2		2		2		2		2	2	2	4	3	3	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								1	3	1	4	4	3	4	4	3									3	3	2	1	1	2	5	3	2	5	1	2	1	2	3	2	3	3	4	3	4	2	3	2											1		2	40	20	9521		1	71	1	2	6	11124801	1020101		
5	0	801	1	2	4	3	1996	5	2008	10	1	3	903	2006	11	3	3	3	3	3	3	3	3																										1	3	2		2		2		2		2		2		2	3	3	3	3	3	2	2	2		2		2		2		1	2	1	2	1	2	1	2	2		2		2		2		2		2		2		1				2								2	1	2															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	1	40	6	4500		2	77	2	2	4				
5	0	801	2	2	4	3	2009	4	2009	4	1	1	903	2009	4	4	3	2	2	2	3	2	1																										1	2	2		1	2	2		2		2		2		13	2	4	2	4	4	2	1	2		2		2		2		1	3	2		2		2		2		2		2		1	2	2		2		2		4				2								2	2	4															3	3	3	2	1	2	3	3	3	2	4	2	2	4	4	2	4	3	2	3	2	2	4	4											1	2	1	40	8		180	2	87	8	1	5	22320302	2020104		
5	0	802	0	2	4	1	1995	9	2009	4	3	5	903	2000	4	4	5	4	4	3	3	4	4	2	3	3	4	4	4	4	4	4		4	4	3	3	4		3		3		3	3		1	3	1	2	1	3	2		2		2		2		2		4	3	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1070	40	2004	4	2	2	2	2	2	5	5	4	4	3	4									4	4	4	4	3	3	2	4	4	3	3	3	3	4	4	4	4	3	3	3	3	3	4	3											1		2	40	20	11000		1	67	7	2	4				
5	0	802	1	2	4	3	1993	2	2004	4	1	3	903	2009	5	3	4	-9	-9	4	3	3	4																										2		2		1	4	2		2		2		2		1	4	4	4	5	5	4	4	2		2		2		2		1	3	2		1	3	2		2		2		2		1	4	2		2		2		1				1	3	2050	40	2009	4	3	1	2	2	2															4	4	4	4	4	3	2	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	4	4											1	2	1	40	6	5462		2	74	5	2	4				
5	0	802	2	2	4	3	1996	3	2006	4	1	3	903	1996	3	3	3	3	3	3	3	3	3																										1	2	2		2		2		2		2		2		3	2	3	3	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	2080	40	2006	4	2	4	2	2	2															3	3	3	3	3	2	3	3	3	3	3	2	3	3	4	4	3	3	2	4	3	2	3	2											1	2	1	40	13	5640		2	77	9	2	4				
5	0	803	0	2	4	1	2002	7	2008	1	3	5	903	2008	1	4	4	4	4	4	4	4	3	3	3	3	3	5	3	3	4	3		3	3	4	4	4		4		4		3	4		1	5	1	4	2		1	2	2		2		2		2		2	3	4	4	4	4	4	3	2		2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		1				1	3	1070	40	2003	4	3	4	2	1	2	5	5	4	4	4	4									4	5	5	4	4	4	3	3	4	3	3	4	3	4	4	4	4	4	3	1	4	3	4	3											1		2	40	30	10000		1	70	1	2	7	14120801	1020101	3020105	
5	0	803	1	2	4	3	2004	11	2009	3	1	2	903	2004	11	4	4	4	4	4	4	4	4																										1	4	2		1	3	2		2		2		2		13	4	5	3	5	5	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	2050	40	2005	4	2	2	2	3	2															4	4	4	4	4	3	2	4	4	2	4	3	3	4	4	4	3	3	4	3	4	4	4	4											1	2	1	40	18	3602		2	84	10	1	5	22310102	2040803		
5	0	804	0	2	4	1	1993	1	2008	1	1	5	903	2008	1	5	5	4	4	3	3	3	4	3	4	4	4	4	4	4	4	4		4	4	4	4	4		5		5		4	4		1	5	1	3	2		1	2	2		2		2		2		3	4	4	4	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		1				1	3	1070	40	2003	4	2	1	2	4	2	4	3	3	4	4	4									4	4	4	3	3	3	2	4	4	2	4	4	4	4	4	4	4	3	4	2	4	4	4	4											1		2	40	10	8400		1	67	3	2	6	11124501	1010102		
5	0	804	1	2	4	3	1993	2	2004	4	1	3	904	1993	2	4	4	3	4	3	3	4	4																										1	2	2		1	3	1	3	2		2		2		13	4	3	3	3	3	2	1	2		2		2		2		2		1	2	1	2	1	2	2		2		2		1	2	2		2		2		4				2								2	2	2															4	3	3	3	3	3	4	4	3	2	3	4	4	4	4	4	3	3	3	3	3	4	4	3											1	2	1	40	10	5400		2	75	1	2	4				
6	0	201	0	3	1	1	2004	11	2005	3	5	6	202	2004	11	3	4	4	3	3	3	4	4	2	3	3	3	3	2	2	3	3		3	3	3	3	3	3	4		3				3	1	5	1	3	2		1	3	2		2		2		2		3	3	3	3	3	3	2	2	1	2	2		1	2	1	2	1	2	2		1	2	1	2	2		2		1	2	2		2		2		2		1				2								2	3	1	3	4	4	4	2	4									3	3	2	3	4	4	2	2	3	3	3	3	3	4	3	4	4	3	2	4	4	2	3	3											1		2	40	0	8000		1	62	8	2	6	12420601	1050204		
6	0	201	1	3	1	3	2001	8	2006	3	3	5	202	2004	8	3	3	4	4	3	3	3	3																										1	3	2		1	1	1	1	2		2		2		3	4	4	3	3	3	2	2	2		2		1	3	1	1	1	1	1	2	2		1	3	2		1	1	1	3	2		2		2		2		4				2								2	3	1															3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	3	3	1											1	2	2	40	0	-9		1	70	6	2	4				
6	0	202	0	3	1	1	1996	9	1996	9	6	6	202	1997	4	4	4	5	3	4	4	4	4	5	3	3	4	3	2	2	3	3		3	2	1	3	3	2	3		3				2	1	5	1	2	2		1	2	2		2		2		2		13	4	4	3	3	3	3	4	1	3	2		1	3	1	3	1	3	1	3	1	3	1	2	2		2		1	4	2		2		2		2		1				2								2	2	1	5	4	4	4	3	3									3	3	4	4	4	3	2	4	4	4	2	3	2	3	3	4	3	3	2	3	4	3	3	2											1		2	40	0	7000		1	62	4	2	6	11120501	1050403		
6	0	311	0	3	1	1	2003	10	2009	3	5	6	301	2003	10	4	4	4	4	4	4	4	4	4	3	2	3	3	2	3	3	3		3	3	3	3	3	3	4		3				3	1	5	1	2	2		2		1	2	2		2		2		3	3	3	4	4	4	3	3	1	2	2		1	3	1	2	1	3	1	2	1	3	2		2		2		1	3	1	2	2		2		2		1				2								3	3	1	5	4	4	4	4	4									4	4	4	4	4	4	2	4	4	2	3	4	3	4	3	4	4	4	3	2	4	3	4	4											1		2	40	10	-9		1	68	3	2	7	56400000	1020101	3020101	
6	0	321	0	3	1	1	2009	7	2009	7	6	6	302	2009	7	4	4	4	3	5	5	3	5	3	3	3	3	4	3	4	4	4		4	3	2	4	3	4	3		4				3	1	5	1	2	2		2		2		2		2		2		8	4	4	4	3	3	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								4	3	1	4	4	4	4	4	4									4	4	4	4	4	4	2	4	4	2	4	4	3	4	4	4	4	4	4	2	4	4	4	4											1		2	40	3		666	1	68	11	2	7	11123201	1050402	3020101	
6	0	321	1	3	1	3	2006	12	2006	12	1	1	302	2008	9	4	4	5	5	5	4	4	4																										1	3	2		1	3	1	3	2		2		2		6	4	4	4	4	4	3	3	2		2		1	3	1	4	2		2		2		2		2		2		2		1	2	2		2		2		3				2								4	3	1															4	4	4	4	4	4	2	4	4	3	3	3	4	4	2	4	4	4	3	3	4	3	4	3											1	2	2	40	27	2900		1	81	7	1	6	12320301	1040801		
6	0	321	2	3	1	3	2005	4	2008	3	3	4	302	2005	4	4	4	5	5	4	5	4	4																										1	4	2		1	4	1	4	2		2		2		4	4	4	4	4	3	3	4	2		2		1	3	1	3	1	4	2		2		2		2		2		2		1	4	2		2		2		3				2								2	3	2															4	4	4	4	4	4	2	4	4	3	4	4	3	4	3	4	4	4	3	3	4	3	4	4											1	2	2	40	4	4000		1	74	1	2	6	14520401	1030101		
6	0	321	3	3	1	3	2000	10	2009	3	1	4	303	2007	3	5	5	5	5	5	5	5	5																										1	3	2		1	4	2		2		2		2		13	5	5	5	5	5	4	4	1	2	2		1	4	2		1	4	2		2		2		2		1	4	1	4	1	3	2		2		2		3				2								4	2	1															5	5	5	5	5	5	5	5	5	2	4	3	4	4	4	4	4	4	3	2	4	4	4	4											1	2	2	40	0	-9		1	75	9	2	6	11123201	1020101		
6	0	901	0	3	5	1	2004	3	2008	3	4	6	805	2004	3	3	4	4	3	3	4	4	4	3	2	2	3	2	2	2	2	2		2	2	1	4	3	2	3		4				2	1	5	1	2	2		1	2	1	2	2		2		2		8	4	4	3	4	3	3	3	2		2		1	3	1	3	1	3	2		2		2		2		2		1	2	2		2		2		2		1				2								4	4	1	4	4	4	4	4	3									3	4	4	4	4	3	2	3	3	3	3	4	3	3	3	3	3	4	3	3	3	3	3	3											1		2	40	0	6500		1	69	3	2	6	-9	-9		
6	0	901	1	3	5	3	2002	3	2004	1	4	5	805	2004	1	2	3	4	2	4	4	4	4																										1	1	2		1	2	1	1	2		2		2		13	2	4	4	2	2	1	4	1	2	2		1	3	1	3	1	2	1	2	1	3	1	3	2		2		2		2		2		2		2		1				1	20	6040	13	2003	1	3	4	5	4	1															4	3	4	4	4	2	2	4	3	2	2	4	2	4	3	3	3	2	2	2	3	2	2	2											1	2	2	40	10	6800		2	71	10	2	7	12320301	1050202	3020101	
6	0	901	2	3	5	3	2004	2	2008	3	4	5	805	2004	2	4	4	4	4	4	4	3	4																										1	4	2		1	3	1	4	2		2		2		8	5	5	4	4	3	2	3	1	3	2		1	4	1	3	1	3	2		2		2		2		2		1	3	2		2		2		2		1				2								4	2	2															4	4	3	4	4	3	4	3	4	2	4	4	2	3	3	3	3	3	3	3	3	3	3	3											1	2	2	40	4	6500		1	70	11	2	7	-9	-9	-9	
6	0	901	3	3	5	3	2008	4	2008	4	1	1	805	2008	4	4	4	4	4	4	4	4	4																										1	4	2		1	3	1	3	2		2		2		12	4	4	4	4	4	2	3	1	2	2		1	3	1	4	1	3	2		2		2		2		2		1	3	1	3	2		2		2		3				2								4	3	2															4	4	4	4	4	4	4	4	4	3	3	5	4	4	4	4	4	4	3	3	3	3	4	4											1	2	2	40	0		292	1	80	8	1	6	-9	-9		
6	0	901	4	3	5	3	2006	10	2006	10	5	5	805	2006	10	4	4	4	4	4	4	4	4																										1	3	2		1	3	1	3	2		2		2		9	5	5	4	4	3	3	3	2		2		1	3	1	3	1	4	2		2		2		2		2		1	3	1	3	2		2		2		4				2								3	3	1															4	4	3	3	3	3	3	4	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3											1	2	2	40	4	7000		1	71	5	2	6	-9	-9		
6	0	901	5	3	5	3	2008	3	2008	3	5	5	805	2008	3	3	4	4	4	4	4	3	3																										1	3	2		1	3	1	3	2		2		2		7	4	4	3	4	3	3	3	2		2		2		2		1	3	2		2		2		2		2		1	4	2		2		2		2		1				2								4	2	1															4	4	4	4	4	4	3	4	3	3	4	4	3	3	3	4	3	3	3	3	4	3	3	3											1	2	2	40	4		667	1	70	11	2	6	-9	-9		
6	0	902	0	3	5	1	1996	1	2008	3	2	6	805	2009	1	5	4	4	5	4	5	4	3	4	4	4	4	5	4	5	4	4		5	4	3	5	4	4	5		4				5	1	5	1	3	2		1	2	1	2	2		2		2		13	4	5	4	4	4	4	3	1	4	2		1	4	1	3	1	4	1	3	1	3	2		2		1	4	1	4	1	2	2		2		2		4				2								4	3	1	5	5	4	4	5	4									5	5	5	5	4	4	1	4	4	1	4	5	5	5	4	4	5	4	3	3	4	4	4	3											1		2	40	3	6889		1	65	1	2	6	14720601	1050402		
6	0	902	1	3	5	3	2008	11	2008	11	3	3	805	2009	5	4	3	5	4	4	4	4	4																										1	3	2		1	3	2		2		2		2		8	4	4	4	4	4	3	3	1	4	2		1	3	1	3	1	3	1	4	1	3	1	3	2		1	3	1	4	1	3	2		2		2		3				1	88	3090	90	2008	5	1	4	4	2	2															4	4	5	4	5	3	4	4	4	2	4	4	3	4	3	4	4	4	3	2	4	4	4	3											1	2	2	40	10		358	1	77	3	2	6	14121201	1040502		
6	0	902	2	3	5	3	2006	8	2006	8	1	1	805	2006	8	4	3	4	3	3	4	3	3																										1	2	2		1	2	1	2	2		2		2		13	4	4	2	4	3	4	4	2		2		1	3	2		1	4	2		2		2		2		1	2	1	2	2		2		2		2		1				2								2	2	4															3	2	3	3	3	4	3	3	3	2	3	3	3	3	2	4	3	2	3	4	3	2	2	3											1	2	2	40	15	3200		2	82	3	1	6	11120301	1040801		
6	0	902	3	3	5	3	1998	5	2007	3	1	4	805	2003	12	3	3	5	4	4	4	4	5																										1	4	2		1	3	1	2	2		2		2		4	4	4	4	5	5	4	3	1	3	2		1	4	1	3	1	3	1	3	1	3	2		2		1	4	1	4	1	3	2		2		2		3				1	2	99090	40	2006	4	4	4	2	2	1															4	4	4	5	5	4	2	4	5	1	5	3	3	4	4	4	4	4	4	3	4	4	4	4											1	2	2	40	10	5530		1	73	8	2	6	11121101	1070103		
6	0	902	4	3	5	3	1999	7	2002	3	2	3	805	2008	5	4	4	5	5	4	5	5	5																										1	4	2		1	3	1	3	2		2		2		3	4	4	3	4	3	3	3	2		2		1	4	1	3	2		2		2		1	2	2		2		1	4	1	4	2		2		2		3				1	2	99090	40	2006	4	3	2	2	2	2															4	4	5	5	4	4	2	4	5	2	4	3	3	4	3	4	4	4	4	3	4	4	4	3											1	2	2	40	3	4408		2	71	4	2	7	-9	-9	3070203	
6	0	903	0	3	5	1	2003	12	2005	3	5	6	801	2007	1	4	4	5	3	4	4	4	4	3	4	4	3	3	4	4	5	5		4	3	3	5	4	3	4		4				3	1	5	1	3	2		1	3	1	3	2		2		2		4	4	4	4	4	3	4	4	1	3	2		1	3	1	3	2		2		2		2		2		2		1	4	1	3	2		2		2		3				1	20	6040	13	1988	1	3	2	2	3	1	4	5	3	5	4	5									4	3	4	4	4	4	2	4	3	2	4	4	3	5	3	4	4	4	3	2	4	4	4	4											1		2	40	0	7500		1	62	5	2	6	14123301	1050401		
6	0	903	1	3	5	3	2005	12	2005	12	3	3	807	2007	1	3	3	4	3	4	4	4	4																										1	3	2		1	3	1	3	2		2		2		3	4	4	3	4	4	3	3	2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		2		4				2								3	2	1															4	4	4	4	4	3	2	4	4	2	4	4	4	4	3	4	4	4	3	2	4	3	4	3											1	2	2	40	2	4000		1	71	7	2	6	14120201	1050202		
6	0	903	2	3	5	3	2003	3	2009	3	1	4	801	2007	7	4	4	5	4	4	3	4	4																										1	2	2		1	2	1	2	2		2		2		3	3	4	3	3	3	3	4	1	2	2		1	2	2		1	4	2		2		2		2		1	3	1	3	1	2	2		2		2		4				2								3	3	1															4	4	4	4	4	3	2	3	4	2	4	3	3	3	2	3	3	3	3	3	4	3	4	3											1	2	2	40	10	4000		1	72	2	2	6	11121101	1041001		
6	0	903	3	3	5	3	2009	3	2009	3	3	3	801	2009	3	4	4	4	3	3	2	3	4																										1	2	2		1	3	1	3	2		2		2		3	4	4	3	4	4	3	3	2		2		2		2		2		2		2		1	1	2		2		1	2	1	3	2		2		2		3				2								4	3	4															4	4	4	4	4	3	2	3	4	3	3	3	3	3	3	3	3	3	4	3	3	3	4	3											1	2	2	40	2		310	1	75	1	2	6	14122501	1040801		
6	0	903	4	3	5	3	2000	1	2008	3	1	4	801	2009	2	4	3	4	4	4	4	4	4																										1	4	2		1	3	1	3	2		2		2		2	4	4	4	4	4	3	3	1	3	2		2		1	3	1	3	2		2		2		2		2		1	3	1	3	2		2		2		4				1	2	99090	40	2007	4	2	4	2	2	1															3	3	3	4	4	4	4	4	4	2	4	4	4	4	3	4	4	4	3	3	4	3	4	4											1	2	2	40	5	-9		1	73	11	2	6	11120701	1020102		
6	0	903	5	3	5	3	2007	11	2007	11	3	3	801	2007	11	4	4	4	4	3	3	3	4																										1	3	2		1	3	1	3	2		2		2		2	2	2	3	4	4	3	3	2		2		1	3	1	3	1	3	2		1	3	2		2		1	2	1	2	2		2		2		2		1				2								2	3	1															3	4	4	4	4	4	2	3	4	2	4	4	3	4	3	4	4	3	3	3	4	3	3	3											1	2	2	40	2	3900		2	79	2	2	6	11121401	1040801		
